EmployeeID,BenefitID,UsageFrequency,LastUsedDate,Age,Gender,Department,Tenure,BenefitType,BenefitSubType,BenefitCost,SatisfactionScore,Comments,age_group,tenure_group,subcat_401k Basic Matching,subcat_401k Catch-Up Contributions,subcat_401k High Contribution,subcat_401k Investment Fees,subcat_401k Maximum Matching,subcat_401k Standard Matching,subcat_After-School Care,subcat_Basic Coverage,subcat_Conference Attendance,subcat_Dependent Coverage,subcat_Family Membership,subcat_Graduate Degree,subcat_HDHP Individual,subcat_HMO Family,subcat_Healthcare FSA,subcat_Individual Courses,subcat_Monthly Communications,subcat_Monthly Internet Allowance,subcat_On-Site Infant Care,subcat_PPO Family,subcat_PPO Individual,subcat_Premium Discount Tier 1,subcat_Professional Certification,subcat_Supplemental High Amount,subcat_Supplemental Standard,subcat_Tier 1 Partners,subcat_Tier 2 Partners,subcat_Tier 3 Partners,subcat_Transit Subsidy,subcat_Undergraduate Degree
1946,6,0,2024-01-11,65,Male,HR,32,Retirement Plan,401k Standard Matching,598.44,2,Returns are not as expected.,Boomer,>15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51,9,5,2023-09-11,48,Male,Marketing,7,Professional Development,Conference Attendance,850.0,1,Inconvenient and inefficient.,Gen X,5-15,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4783,11,1,2024-06-08,58,Female,IT,36,Health Insurance,PPO Family,928.75,2,Not happy with the coverage options.,Boomer,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4997,5,6,2024-01-20,39,Male,IT,11,Technology Stipend,Monthly Internet Allowance,75.0,4,"Very flexible, I appreciate it.",Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2497,29,0,2023-08-17,59,Female,Marketing,7,Childcare,After-School Care,475.0,5,"Generous vacation days, very happy.",Boomer,5-15,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4284,15,0,2024-03-08,28,Male,Sales,5,Tuition Reimbursement,Professional Certification,359.21,4,Great for further studies.,Millennial,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
295,27,6,2024-07-04,59,Female,IT,14,Retirement Plan,401k Maximum Matching,913.01,2,Returns are not as expected.,Boomer,5-15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
505,26,0,2024-01-18,23,Male,IT,4,Gym Membership,Family Membership,519.66,3,"It's okay, I use it occasionally.",Gen Z,<5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3178,25,8,2023-10-14,51,Female,Finance,16,Life Insurance,Supplemental Standard,774.91,2,Coverage is minimal.,Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1673,1,8,2023-10-14,36,Female,Sales,17,Retirement Plan,401k Basic Matching,876.21,5,Top-notch retirement plan.,Millennial,>15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
750,30,3,2024-03-03,29,Female,IT,10,Tuition Reimbursement,Individual Courses,723.73,5,Incredible support for education.,Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2297,12,0,2023-10-14,22,Male,Sales,1,Tuition Reimbursement,Graduate Degree,824.53,1,Not worth the hassle.,Gen Z,<5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2304,6,0,2023-10-10,47,Female,Finance,24,Retirement Plan,401k Standard Matching,598.44,5,Top-notch retirement plan.,Gen X,>15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4164,20,5,2024-03-31,25,Male,Finance,5,Tuition Reimbursement,Undergraduate Degree,489.96,2,Complicated reimbursement process.,Gen Z,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1583,19,5,2024-06-04,44,Female,Sales,11,Gym Membership,Tier 2 Partners,343.73,4,"Good value, I enjoy the variety.",Gen X,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3238,22,4,2023-08-26,62,Male,HR,29,Health Insurance,HMO Family,624.0,5,Excellent coverage and affordable.,Boomer,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
226,19,0,2024-03-25,36,Male,HR,4,Gym Membership,Tier 2 Partners,343.73,3,"It's okay, I use it occasionally.",Millennial,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1234,29,5,2024-02-23,45,Female,Finance,24,Childcare,After-School Care,475.0,1,Barely any time off given.,Gen X,>15,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3883,7,3,2023-11-15,60,Male,IT,25,Flexible Spending Account,Healthcare FSA,450.0,1,Barely any time off given.,Boomer,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1761,7,2,2023-11-18,59,Female,Finance,7,Flexible Spending Account,Healthcare FSA,450.0,5,"Generous vacation days, very happy.",Boomer,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
908,30,0,2024-03-24,45,Male,Marketing,27,Tuition Reimbursement,Individual Courses,723.73,4,Great for further studies.,Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3312,21,0,2024-07-22,31,Male,IT,10,Life Insurance,Basic Coverage,163.92,5,Great peace of mind for my family.,Millennial,5-15,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3234,26,2,2024-04-15,48,Female,Sales,9,Gym Membership,Family Membership,519.66,3,"It's okay, I use it occasionally.",Gen X,5-15,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2410,15,0,2023-09-19,41,Female,Finance,14,Tuition Reimbursement,Professional Certification,359.21,2,Complicated reimbursement process.,Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1553,7,3,2023-09-02,24,Female,Marketing,1,Flexible Spending Account,Healthcare FSA,450.0,4,Sufficient time off provided.,Gen Z,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4788,4,8,2024-01-19,27,Male,IT,3,Retirement Plan,401k High Contribution,261.44,4,Good plan with decent returns.,Millennial,<5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2094,27,0,2024-04-27,49,Male,IT,31,Retirement Plan,401k Maximum Matching,913.01,1,Unhappy with this benefit.,Gen X,>15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
928,28,3,2023-09-11,40,Female,Sales,10,Life Insurance,Dependent Coverage,165.54,3,"Average, but necessary.",Millennial,5-15,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2906,23,4,2023-10-07,65,Male,IT,18,Life Insurance,Supplemental High Amount,969.28,4,"Solid plan, happy with it.",Boomer,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1481,9,5,2023-09-24,64,Male,Finance,35,Professional Development,Conference Attendance,850.0,3,"Good, but sometimes difficult.",Boomer,>15,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2602,26,1,2024-03-01,51,Male,Marketing,7,Gym Membership,Family Membership,519.66,2,Not many locations available.,Gen X,5-15,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
774,14,6,2024-02-29,49,Female,IT,9,Gym Membership,Tier 1 Partners,73.36,2,Not many locations available.,Gen X,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
364,16,9,2023-08-19,31,Male,Finance,1,Health Insurance,HDHP Individual,84.55,4,"Great coverage, but a bit expensive.",Millennial,<5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4279,5,8,2023-10-21,61,Female,Finance,37,Technology Stipend,Monthly Internet Allowance,75.0,5,Perfect for my work-life balance.,Boomer,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2237,28,0,2024-05-13,60,Male,Sales,38,Life Insurance,Dependent Coverage,165.54,5,Great peace of mind for my family.,Boomer,>15,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2839,14,0,2024-05-09,23,Male,Marketing,2,Gym Membership,Tier 1 Partners,73.36,5,Fantastic benefit! I use it daily.,Gen Z,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2533,6,8,2023-10-01,33,Male,IT,13,Retirement Plan,401k Standard Matching,598.44,1,Unhappy with this benefit.,Millennial,5-15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4597,18,0,2024-06-29,56,Male,Marketing,6,Retirement Plan,401k Investment Fees,743.01,1,Unhappy with this benefit.,Gen X,5-15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1484,9,4,2023-10-13,51,Male,IT,31,Professional Development,Conference Attendance,850.0,4,"Very flexible, I appreciate it.",Gen X,>15,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3715,29,1,2023-11-27,27,Male,HR,4,Childcare,After-School Care,475.0,5,"Generous vacation days, very happy.",Millennial,<5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
330,30,5,2023-09-07,46,Male,IT,14,Tuition Reimbursement,Individual Courses,723.73,4,Great for further studies.,Gen X,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4047,12,0,2024-03-25,62,Male,Finance,23,Tuition Reimbursement,Graduate Degree,824.53,3,Helps but limited in scope.,Boomer,>15,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
